dataId,data,time,src
4,"[0.10107539721622281, 0.9018052407259376, 0.10078256877126418, 0.1002438792933279, 0.09756788668669344, 0.1010243411439138, 0.10034195040409716, 0.09718111027129467, 0.9013661384449726, 0.09857437356699035, 0.8982875853045594, 0.10053021755048037, 0.9021696119249996, 0.09649803670300543, 0.9011927233998956, 0.10266197826338637, 0.09978962511886297, 0.10047374525054867, 0.10357255092735805, 0.899332591526413, 0.8999812217864869, 0.8995546100066898, 0.10140022485542823, 0.10195285676405173, 0.10201161353550121, 0.10546609479696573, 0.10197772736595172, 0.10164089237841552, 0.10041882881277873, 0.10093268889163241, 0.8973131161507663, 0.09869453815954818, 0.10281935875704144, 0.9015193720754278, 0.9051813561856268, 0.09908358306619926, 0.10254731851249224, 0.09662261426494473, 0.10114815725505652, 0.8977543474788631, 0.8997510701991288, 0.10107743022310482, 0.09656353308832821, 0.10211011833979468, 0.904305038078908, 0.09998160626738768, 0.10315668067318974, 0.10038372882304696, 0.9000571712684518, 0.09989261903330786]",543,4
3,"[0.11369947351603546, 0.7766075383320467, 0.11271495489158422, 0.0057796784503721475]",543,3
128,[120.00739995166934],543,3
7,[1.0],543,3
129,[0.0036],543,2
6,[0.9007946947786124],543,2
7,[1.0],544,3
129,[0.0036],544,2
6,[0.9004808406840716],544,2
4,"[0.09750989011031663, 0.8988689273938357, 0.09923169865160056, 0.09988465758814806, 0.10291276878256049, 0.09976846302962711, 0.10270455816182046, 0.10226870092720482, 0.8955290289850878, 0.09951850779815447, 0.9000319767577366, 0.09792064035337927, 0.90069707617095, 0.10070273119826105, 0.9012720894113814, 0.0947559229509935, 0.09978442674387165, 0.09922611744255232, 0.09915882474706832, 0.8990004870902106, 0.9006132092484421, 0.9009655076477182, 0.09873047109926364, 0.09699720845407503, 0.10414167649911991, 0.09713925356224816, 0.10136837913845793, 0.09720125990860799, 0.10492194919288123, 0.09851986687162889, 0.901853303262611, 0.09809453349865146, 0.09909962624228631, 0.8996818028249389, 0.8973424927553411, 0.09714878535564521, 0.10406911877853962, 0.09221100114105471, 0.10072293724102964, 0.9027204602345104, 0.9006499907983624, 0.10145360476087978, 0.10115196543617454, 0.0999906984443998, 0.9008388965217415, 0.10220515891036974, 0.0986907989322851, 0.10029255693080862, 0.9035119372156641, 0.10248804479409002]",544,4
5,"[0.8975098901103135, 0.8988689273938357, 0.09923169865160056, 0.09988465758814806, 0.10291276878256049, 0.09976846302962711, 0.10270455816182046, 0.9022687009271992, 0.8955290289850878, 0.8995185077981547, 0.10003197675773673, 0.8979206403533795, 0.90069707617095, 0.9007027311982542, 0.10127208941138466, 0.0947559229509935, 0.09978442674387165, 0.09922611744255232, 0.09915882474706832, 0.09900048709021475, 0.10061320924844591, 0.10096550764772484, 0.8987304710992577, 0.09699720845407503, 0.10414167649911991, 0.09713925356224816, 0.9013683791384541, 0.09720125990860799, 0.10492194919288123, 0.09851986687162889, 0.10185330326260963, 0.09809453349865146, 0.09909962624228631, 0.8996818028249389, 0.09734249275534014, 0.8971487853556418, 0.10406911877853962, 0.09221100114105471, 0.9007229372410273, 0.10272046023451008, 0.9006499907983624, 0.10145360476087978, 0.9011519654361682, 0.0999906984443998, 0.10083889652174063, 0.10220515891036974, 0.0986907989322851, 0.10029255693080862, 0.10351193721567033, 0.10248804479409002]",544,4
128,[120.00741373488164],544,3
3,"[0.11246318894614339, 0.7799534347724709, 0.11195468751769226, 0.004285322473530009]",544,3
4,"[0.10024152713751157, 0.901559764138995, 0.09926058632794202, 0.09509218771944847, 0.0979698635155884, 0.09911735728119414, 0.09998390130503995, 0.0994649144344712, 0.905634008992793, 0.09978564172444221, 0.8938202233309671, 0.10107320655603744, 0.9002557075678227, 0.09687822918508841, 0.9038537117853704, 0.10020784452346097, 0.09700421999103993, 0.09829822088198453, 0.09669122320778004, 0.8958058249852463, 0.9013071353924392, 0.9028409142796808, 0.10126630539069362, 0.10190891553796941, 0.09857818006872586, 0.10061230914926539, 0.09947450667245702, 0.10192445464034852, 0.10070028785686887, 0.09906386922264865, 0.8988891341013204, 0.09938211050569573, 0.09954004844076278, 0.9000918391547714, 0.8991336057027174, 0.09840353306024534, 0.10033730788191818, 0.09738624212315443, 0.10267463841883684, 0.9010999988583279, 0.9006666918504933, 0.09955523725297054, 0.09904476694949851, 0.09967467549344775, 0.9023089523795808, 0.10304767164058264, 0.09834690359000466, 0.1053591754480201, 0.9005544764436471, 0.09652243472412116]",545,4
3,"[0.1101493285816588, 0.7777705745415439, 0.11164807358265916, 0.006211203914925581]",545,3
128,[120.00742752310231],545,3
7,[1.0],545,3
129,[0.0036],545,2
6,[0.900057257863748],545,2
5,"[0.9002415271375089, 0.901559764138995, 0.09926058632794202, 0.09509218771944847, 0.0979698635155884, 0.09911735728119414, 0.09998390130503995, 0.8994649144344656, 0.905634008992793, 0.8997856417244424, 0.09382022333096625, 0.9010732065560378, 0.9002557075678227, 0.8968782291850822, 0.10385371178537373, 0.10020784452346097, 0.09700421999103993, 0.09829822088198453, 0.09669122320778004, 0.0958058249852507, 0.10130713539244306, 0.10284091427968736, 0.9012663053906877, 0.10190891553796941, 0.09857818006872586, 0.10061230914926539, 0.8994745066724531, 0.10192445464034852, 0.10070028785686887, 0.09906386922264865, 0.09888913410131998, 0.09938211050569573, 0.09954004844076278, 0.9000918391547714, 0.0991336057027168, 0.898403533060241, 0.10033730788191818, 0.09738624212315443, 0.9026746384188341, 0.10109999885832759, 0.9006666918504933, 0.09955523725297054, 0.899044766949492, 0.09967467549344775, 0.10230895237958057, 0.10304767164058264, 0.09834690359000466, 0.1053591754480201, 0.10055447644365266, 0.09652243472412116]",545,4
128,[120.00744131633134],546,3
7,[1.0],546,3
129,[0.0036],546,2
3,"[0.11128010230981428, 0.778184908674403, 0.11111185343678728, 0.0071653330694191495]",546,3
4,"[0.09844380134556793, 0.9014704914718028, 0.09893827218156, 0.10144726684241524, 0.10204924807972027, 0.100265078218912, 0.09901704787411367, 0.10068323489508488, 0.8981251317225498, 0.10340354583692472, 0.8980974112406567, 0.09776856005850605, 0.8990607533157728, 0.09921109045586117, 0.8990240835427786, 0.09916621795314652, 0.09876424768283924, 0.0973002104408437, 0.09994263959310415, 0.8999528692873879, 0.8986179976846751, 0.9043868038153566, 0.10149888492117462, 0.09888292905072692, 0.10022402844431813, 0.09643374898677189, 0.09977902518415656, 0.09644859449551384, 0.09880361583722248, 0.09928871650029976, 0.8999505740783925, 0.09927555699289213, 0.09754300726366098, 0.9002677034978835, 0.9021940900405439, 0.09836896599768381, 0.09998477973925683, 0.0979911787240147, 0.1002402579648897, 0.9011212487101606, 0.8993854949258576, 0.09838821882034045, 0.09701235744892654, 0.10209733798919629, 0.8984598645385767, 0.10032696156096346, 0.10081192525713074, 0.09838381667979779, 0.9001638874039471, 0.09732868100072356]",546,4
6,[0.9001473290242928],546,2
5,"[0.8984438013455643, 0.9014704914718028, 0.09893827218156, 0.10144726684241524, 0.10204924807972027, 0.100265078218912, 0.09901704787411367, 0.9006832348950787, 0.8981251317225498, 0.9034035458369243, 0.09809741124065532, 0.897768560058505, 0.8990607533157728, 0.8992110904558553, 0.09902408354278139, 0.09916621795314652, 0.09876424768283924, 0.0973002104408437, 0.09994263959310415, 0.09995286928739087, 0.09861799768467919, 0.10438680381536278, 0.9014988849211687, 0.09888292905072692, 0.10022402844431813, 0.09643374898677189, 0.8997790251841529, 0.09644859449551384, 0.09880361583722248, 0.09928871650029976, 0.09995057407839143, 0.09927555699289213, 0.09754300726366098, 0.9002677034978835, 0.1021940900405421, 0.8983689659976796, 0.09998477973925683, 0.0979911787240147, 0.9002402579648862, 0.10112124871016162, 0.8993854949258576, 0.09838821882034045, 0.8970123574489213, 0.10209733798919629, 0.0984598645385761, 0.10032696156096346, 0.10081192525713074, 0.09838381667979779, 0.10016388740395314, 0.09732868100072356]",546,4
4,"[0.1027761523973412, 0.898265595762682, 0.10226727919383105, 0.1022841353742292, 0.10017124995342452, 0.1008174672509709, 0.09787464271773358, 0.09878138804919095, 0.9034024999189634, 0.10097456746754199, 0.8987077576011623, 0.09736131554804295, 0.899438826941372, 0.10115077610804198, 0.9002618155735829, 0.1006974855992593, 0.10467274296331062, 0.10108163562720199, 0.09754914023103188, 0.896838324192353, 0.9028233593683006, 0.9018393428875565, 0.09928437880457308, 0.10043630633066634, 0.10286858319217256, 0.09736870763598283, 0.10155075418714798, 0.10160556045731313, 0.10261650049113054, 0.09852773634995052, 0.8973523475944646, 0.1010895176189548, 0.10222847133617038, 0.9005063849533615, 0.9002596382190547, 0.09910967214662499, 0.10380156064302756, 0.10169753510237771, 0.10115651784111254, 0.9025270709699746, 0.9004852713405813, 0.10064045670260567, 0.10152808247972538, 0.09983263510775683, 0.8981512739987464, 0.100275159572645, 0.10216332085169474, 0.0996215190759928, 0.8987896729154109, 0.09942720621098505]",547,4
5,"[0.9027761523973372, 0.898265595762682, 0.10226727919383105, 0.1022841353742292, 0.10017124995342452, 0.1008174672509709, 0.09787464271773358, 0.8987813880491861, 0.9034024999189634, 0.9009745674675418, 0.09870775760116074, 0.8973613155480432, 0.899438826941372, 0.9011507761080365, 0.10026181557358753, 0.1006974855992593, 0.10467274296331062, 0.10108163562720199, 0.09754914023103188, 0.09683832419235645, 0.10282335936830393, 0.10183934288756276, 0.8992843788045675, 0.10043630633066634, 0.10286858319217256, 0.09736870763598283, 0.9015507541871445, 0.10160556045731313, 0.10261650049113054, 0.09852773634995052, 0.09735234759446337, 0.1010895176189548, 0.10222847133617038, 0.9005063849533615, 0.10025963821905393, 0.8991096721466215, 0.10380156064302756, 0.10169753510237771, 0.901156517841109, 0.10252707096997402, 0.9004852713405813, 0.10064045670260567, 0.9015280824797192, 0.09983263510775683, 0.0981512739987458, 0.100275159572645, 0.10216332085169474, 0.0996215190759928, 0.09878967291541668, 0.09942720621098505]",547,4
129,[0.0036],547,2
7,[1.0],547,3
3,"[0.11218039285421817, 0.7756187731589665, 0.10952644072381906, 0.008728429375880748]",547,3
6,[0.9020085005892564],547,2
128,[120.00745511456874],547,3
129,[0.0036],548,2
4,"[0.09935067196750032, 0.8995546594114339, 0.09497156145957311, 0.0984544348765592, 0.10020115689045773, 0.09971085874699735, 0.10233878058327683, 0.10003349970379187, 0.9007943626521979, 0.10123856200342576, 0.9022681784353306, 0.09843766888737226, 0.8977695125487933, 0.10282372012267448, 0.901771406776955, 0.09800234907215404, 0.10110419222129963, 0.10074029286791555, 0.10054000854021934, 0.8972134588188083, 0.9008322834752923, 0.9015515840120197, 0.09697363780621446, 0.10017403496878088, 0.09660349534007871, 0.10079199785686926, 0.0985168045665244, 0.09998559299665506, 0.09826577448812585, 0.10110674289289052, 0.8998893378827049, 0.09890078947492809, 0.10052773507871418, 0.9008273177210652, 0.89966378094949, 0.10059350842098908, 0.09870115867307044, 0.09884588535711476, 0.10265683058881336, 0.9009962207138473, 0.8995211343519354, 0.10126644722691447, 0.1025374185473538, 0.09729621712260958, 0.8993404704221816, 0.10151926744884855, 0.09648445290193423, 0.10107832975471245, 0.8955588319797845, 0.09955023961664583]",548,4
5,"[0.8993506719674957, 0.8995546594114339, 0.09497156145957311, 0.0984544348765592, 0.10020115689045773, 0.09971085874699735, 0.10233878058327683, 0.9000334997037861, 0.9007943626521979, 0.9012385620034264, 0.10226817843532983, 0.898437668887372, 0.8977695125487933, 0.9028237201226678, 0.10177140677695885, 0.09800234907215404, 0.10110419222129963, 0.10074029286791555, 0.10054000854021934, 0.09721345881881183, 0.10083228347529576, 0.10155158401202696, 0.8969736378062081, 0.10017403496878088, 0.09660349534007871, 0.10079199785686926, 0.8985168045665202, 0.09998559299665506, 0.09826577448812585, 0.10110674289289052, 0.09988933788270557, 0.09890078947492809, 0.10052773507871418, 0.9008273177210652, 0.09966378094948865, 0.9005935084209851, 0.09870115867307044, 0.09884588535711476, 0.9026568305888086, 0.10099622071384687, 0.8995211343519354, 0.10126644722691447, 0.9025374185473473, 0.09729621712260958, 0.09934047042217992, 0.10151926744884855, 0.09648445290193423, 0.10107832975471245, 0.09555883197979087, 0.09955023961664583]",548,4
7,[1.0],548,3
6,[0.8987411547732985],548,2
128,[120.00746891781452],548,3
3,"[0.11058296158185263, 0.7772906623101759, 0.10964968863791341, 0.007629870801454754]",548,3
7,[1.0],549,3
3,"[0.1108217139469158, 0.7777700540927838, 0.11103987141559964, 0.007302844222043059]",549,3
128,[120.00748272606869],549,3
5,"[0.9014156664365847, 0.8992096383728062, 0.09871859526035547, 0.0971225200837821, 0.1068971893961228, 0.09621539083221663, 0.09800626692309977, 0.9020048922927337, 0.898639160252173, 0.8975148220002401, 0.10104676985419622, 0.8962947102315896, 0.8981878447224736, 0.9009369108695108, 0.09892068132501239, 0.10650797552092088, 0.09879128079572234, 0.09553394800179758, 0.1010343910482883, 0.10198434777085369, 0.10263981863713377, 0.09984008746738014, 0.9010126915582282, 0.0971456951348835, 0.10191297750852485, 0.09781951984017571, 0.8995925059662944, 0.10055889546393282, 0.10049480660931272, 0.10181173608696897, 0.0986270812463451, 0.10152897909586592, 0.09880138906849524, 0.8983657827271689, 0.10130880299130304, 0.8959493137845652, 0.09765559994788689, 0.10116787046557, 0.8996927678467064, 0.10232451116769913, 0.900541626351872, 0.10501507556160902, 0.9003730832217235, 0.10071761954348295, 0.10004348837425231, 0.09839955999198885, 0.1020967796423573, 0.10008282459263501, 0.10290987469029649, 0.09765747209136698]",549,4
129,[0.0036],549,2
6,[0.901054292012266],549,2
4,"[0.10141566643658781, 0.8992096383728062, 0.09871859526035547, 0.0971225200837821, 0.1068971893961228, 0.09621539083221663, 0.09800626692309977, 0.1020048922927395, 0.898639160252173, 0.09751482200024078, 0.9010467698541962, 0.09629471023159032, 0.8981878447224736, 0.1009369108695163, 0.8989206813250079, 0.10650797552092088, 0.09879128079572234, 0.09553394800179758, 0.1010343910482883, 0.9019843477708501, 0.9026398186371304, 0.899840087467375, 0.10101269155823289, 0.0971456951348835, 0.10191297750852485, 0.09781951984017571, 0.09959250596629862, 0.10055889546393282, 0.10049480660931272, 0.10181173608696897, 0.8986270812463456, 0.10152897909586592, 0.09880138906849524, 0.8983657827271689, 0.9013088029913047, 0.09594931378456842, 0.09765559994788689, 0.10116787046557, 0.09969276784671029, 0.9023245111676995, 0.900541626351872, 0.10501507556160902, 0.10037308322172925, 0.10071761954348295, 0.9000434883742527, 0.09839955999198885, 0.1020967796423573, 0.10008282459263501, 0.9029098746902909, 0.09765747209136698]",549,4
129,[0.0036],550,2
128,[120.00749653933123],550,3
6,[0.8985060345320502],550,2
3,"[0.11249848811697333, 0.7782237221736085, 0.11081680721479065, 0.00544561065077739]",550,3
7,[1.0],550,3
5,"[0.9006469951106162, 0.9011291606345915, 0.10012508201933812, 0.09999741496417006, 0.10275622475340823, 0.09913786899292601, 0.09922198482800852, 0.9020289130024911, 0.9004650285922147, 0.9008702472423193, 0.10240285129464458, 0.9000242375144555, 0.9024247680641138, 0.8982234539378333, 0.09652809865551372, 0.10285387428720599, 0.10032901404803042, 0.0966798302217489, 0.09934178687121575, 0.1014222158886223, 0.09828576027871487, 0.0994805321361364, 0.9024379407895559, 0.09864035229342448, 0.09805202433886066, 0.09784056543659256, 0.9037863288796438, 0.1006301493922466, 0.10081159290183132, 0.09524898113917145, 0.10000634579411483, 0.0998925367902213, 0.10122906613655826, 0.9010681260119753, 0.10044914145869695, 0.8976586584354759, 0.09965106574942569, 0.10083867249760246, 0.8988866484567659, 0.10093134542251861, 0.8971572580047561, 0.09937218004738525, 0.8978907440006946, 0.1006345791052012, 0.10164020906075073, 0.1015942346596995, 0.09974483893938421, 0.10230656963496931, 0.09882942569870662, 0.09900951658780256]",550,4
4,"[0.10064699511062057, 0.9011291606345915, 0.10012508201933812, 0.09999741496417006, 0.10275622475340823, 0.09913786899292601, 0.09922198482800852, 0.10202891300249821, 0.9004650285922147, 0.10087024724231952, 0.9024028512946461, 0.100024237514456, 0.9024247680641138, 0.09822345393783927, 0.8965280986555113, 0.10285387428720599, 0.10032901404803042, 0.0966798302217489, 0.09934178687121575, 0.9014222158886195, 0.8982857602787121, 0.8994805321361315, 0.1024379407895609, 0.09864035229342448, 0.09805202433886066, 0.09784056543659256, 0.10378632887964775, 0.1006301493922466, 0.10081159290183132, 0.09524898113917145, 0.9000063457941161, 0.0998925367902213, 0.10122906613655826, 0.9010681260119753, 0.9004491414586981, 0.09765865843547829, 0.09965106574942569, 0.10083867249760246, 0.09888664845676823, 0.9009313454225194, 0.8971572580047561, 0.09937218004738525, 0.09789074400070141, 0.1006345791052012, 0.9016402090607519, 0.1015942346596995, 0.09974483893938421, 0.10230656963496931, 0.8988294256987005, 0.09900951658780256]",550,4
3,"[0.11174935724432057, 0.7773160262115217, 0.11094389463555754, 0.005678049901117854]",551,3
128,[120.00751035760214],551,3
7,[1.0],551,3
6,[0.8986312406929103],551,2
129,[0.0036],551,2
5,"[0.9005577522740706, 0.8957040157164053, 0.0994320488174504, 0.099244227315702, 0.10029197151517741, 0.09792305418511997, 0.09881105186277303, 0.9006765954982312, 0.8981368888326344, 0.8997260448782768, 0.10191819235860068, 0.89758871307603, 0.8988838063620538, 0.9029660000943208, 0.10014935021149718, 0.10022163095179965, 0.09871689066164789, 0.09918769626304919, 0.10181353940459212, 0.10061114364369844, 0.10112071452509092, 0.10094211291023783, 0.9004731871297024, 0.10033813647339784, 0.10125439383283036, 0.10201653548655912, 0.9019044931735896, 0.10084271050897549, 0.0979066602875285, 0.09951466219487776, 0.1048905218399086, 0.09914774965466597, 0.09992485729088686, 0.9011221177221914, 0.09884422180932019, 0.8977633506103543, 0.09969031030078748, 0.09637067019594912, 0.899092182249941, 0.09165088740921873, 0.9003470021984736, 0.1013235566546598, 0.9018185612187188, 0.10277831017250202, 0.10271049245745387, 0.0997516612690402, 0.09983675596502845, 0.10154705583946914, 0.1009292991165877, 0.09856556815410292]",551,4
4,"[0.10055775227407401, 0.8957040157164053, 0.0994320488174504, 0.099244227315702, 0.10029197151517741, 0.09792305418511997, 0.09881105186277303, 0.10067659549823758, 0.8981368888326344, 0.09972604487827715, 0.9019181923586018, 0.09758871307602965, 0.8988838063620538, 0.1029660000943268, 0.9001493502114944, 0.10022163095179965, 0.09871689066164789, 0.09918769626304919, 0.10181353940459212, 0.900611143643695, 0.9011207145250869, 0.9009421129102317, 0.10047318712970733, 0.10033813647339784, 0.10125439383283036, 0.10201653548655912, 0.10190449317359322, 0.10084271050897549, 0.0979066602875285, 0.09951466219487776, 0.9048905218399088, 0.09914774965466597, 0.09992485729088686, 0.9011221177221914, 0.8988442218093209, 0.09776335061035792, 0.09969031030078748, 0.09637067019594912, 0.09909218224994537, 0.891650887409219, 0.9003470021984736, 0.1013235566546598, 0.10181856121872424, 0.10277831017250202, 0.9027104924574546, 0.0997516612690402, 0.09983675596502845, 0.10154705583946914, 0.9009292991165825, 0.09856556815410292]",551,4
7,[1.0],552,3
6,[0.9007699298297667],552,2
129,[0.0036],552,2
4,"[0.10203346565208368, 0.9000263948158935, 0.10248611487890673, 0.09970004642367632, 0.09778449796466476, 0.0986150692911544, 0.09783588061704253, 0.09838829906288202, 0.8985965479234759, 0.09728819619305386, 0.8994854453926828, 0.09903706649261482, 0.8986690436392163, 0.0959781833590597, 0.9010391503638037, 0.09774010616631994, 0.098492077300102, 0.10073254710753629, 0.10367875455439096, 0.9011154747792124, 0.8997288074530754, 0.9049895394427538, 0.09995237200140165, 0.10048430974866529, 0.09955291237938986, 0.09882013203113621, 0.09708308976199741, 0.10375923377722607, 0.1018309240669289, 0.10087059694342136, 0.896965548529613, 0.09911855185531268, 0.10506080711781408, 0.8986420474937197, 0.8994677641723081, 0.10164718316784352, 0.10276156557396054, 0.10126092701577219, 0.09798332513312777, 0.8996746627804743, 0.9013718737260504, 0.10033595003849173, 0.10050336900843286, 0.09839223812383228, 0.8955663650595648, 0.10388875522714187, 0.10312008425898853, 0.09883542459691767, 0.9015811125519564, 0.09795188978250242]",552,4
128,[120.0075241808814],552,3
5,"[0.9020334656520794, 0.9000263948158935, 0.10248611487890673, 0.09970004642367632, 0.09778449796466476, 0.0986150692911544, 0.09783588061704253, 0.8983882990628764, 0.8985965479234759, 0.8972881961930546, 0.099485445392682, 0.8990370664926146, 0.8986690436392163, 0.8959781833590545, 0.10103915036380809, 0.09774010616631994, 0.098492077300102, 0.10073254710753629, 0.10367875455439096, 0.10111547477921484, 0.09972880745307856, 0.1049895394427597, 0.899952372001397, 0.10048430974866529, 0.09955291237938986, 0.09882013203113621, 0.8970830897619938, 0.10375923377722607, 0.1018309240669289, 0.10087059694342136, 0.09696554852961382, 0.09911855185531268, 0.10506080711781408, 0.8986420474937197, 0.09946776417230789, 0.9016471831678403, 0.10276156557396054, 0.10126092701577219, 0.8979833251331237, 0.09967466278047514, 0.9013718737260504, 0.10033595003849173, 0.9005033690084268, 0.09839223812383228, 0.09556636505956431, 0.10388875522714187, 0.10312008425898853, 0.09883542459691767, 0.10158111255196223, 0.09795188978250242]",552,4
3,"[0.11210658608362482, 0.7784864628540094, 0.11171977577619056, 0.006191789562623262]",552,3
128,[120.00753800916907],553,3
6,[0.8991975950519355],553,2
5,"[0.9028270566285649, 0.9023684577984583, 0.10165536907377364, 0.09881094607079988, 0.09946625223357498, 0.10234459540271641, 0.10486490374830298, 0.8987975766583897, 0.8986385215780162, 0.8959478291257024, 0.10040067557465346, 0.8962415249133838, 0.9017451373508248, 0.8992860266008507, 0.09891819016988082, 0.10108549053100914, 0.09819086911764993, 0.10099977407334264, 0.0990707031580455, 0.10340710485012561, 0.10042744401533626, 0.1032770557161682, 0.9019928989089024, 0.1005911231546804, 0.10110290755975118, 0.09648627477999726, 0.9015329158763208, 0.09865168067221752, 0.10370424609988126, 0.09562882552973644, 0.10161079352985883, 0.09858032598834326, 0.1007503588744986, 0.899328231770751, 0.1008792054073409, 0.9022240428034798, 0.10408612896915931, 0.10093091154452086, 0.8969914743305083, 0.10084694420627682, 0.8999129520205925, 0.0998927162181913, 0.8997834668464932, 0.10193221870766594, 0.10253221330166883, 0.10420085198721558, 0.10234576518431422, 0.09835885946874127, 0.10307073908664885, 0.10355454268614124]",553,4
7,[1.0],553,3
129,[0.0036],553,2
4,"[0.1028270566285682, 0.9023684577984583, 0.10165536907377364, 0.09881094607079988, 0.09946625223357498, 0.10234459540271641, 0.10486490374830298, 0.09879757665839511, 0.8986385215780162, 0.09594782912570267, 0.9004006755746535, 0.09624152491338314, 0.9017451373508248, 0.09928602660085611, 0.8989181901698761, 0.10108549053100914, 0.09819086911764993, 0.10099977407334264, 0.0990707031580455, 0.9034071048501231, 0.9004274440153338, 0.903277055716163, 0.10199289890890886, 0.1005911231546804, 0.10110290755975118, 0.09648627477999726, 0.1015329158763245, 0.09865168067221752, 0.10370424609988126, 0.09562882552973644, 0.901610793529861, 0.09858032598834326, 0.1007503588744986, 0.899328231770751, 0.900879205407341, 0.1022240428034822, 0.10408612896915931, 0.10093091154452086, 0.09699147433051052, 0.9008469442062779, 0.8999129520205925, 0.0998927162181913, 0.0997834668464994, 0.10193221870766594, 0.9025322133016709, 0.10420085198721558, 0.10234576518431422, 0.09835885946874127, 0.903070739086643, 0.10355454268614124]",553,4
3,"[0.10995478077613673, 0.7781568808470846, 0.11139896074747782, 0.006742126756888409]",553,3
129,[0.0036],554,2
5,"[0.9015025281170503, 0.8993062985540331, 0.10254418850808092, 0.10085673277643081, 0.10087070412955748, 0.09865500078148552, 0.09885628602633031, 0.8997925510032458, 0.8980035373933082, 0.8971626438300067, 0.10354918124025395, 0.9003267818825129, 0.9001054207554722, 0.8993658585406589, 0.10006091038334063, 0.09996857243688421, 0.09695472648903616, 0.10295077212383764, 0.09797187992830696, 0.09838556856635094, 0.09202977764035643, 0.09798418198625518, 0.9008445040062669, 0.09844192841912822, 0.10133341632218022, 0.09804472454025363, 0.8969298002563687, 0.09698330888320429, 0.10041342893990873, 0.09650904552908308, 0.09998054843210463, 0.10221748887294417, 0.09653725355784624, 0.9014604719252698, 0.10038979263494577, 0.8974566201776552, 0.10137751530995837, 0.1043413085251009, 0.903095016121157, 0.09990181771201055, 0.8967458814592318, 0.1004152936694469, 0.9029460753654243, 0.09977011364475562, 0.10126642598190212, 0.099787122360734, 0.0998424505035138, 0.10048996424400768, 0.10178279308054776, 0.10038877321546774]",554,4
6,[0.8983755988626021],554,2
3,"[0.11091652846733195, 0.7790671628412195, 0.11149360958972233, 0.006357899737989849]",554,3
128,[120.00755184246512],554,3
4,"[0.10150252811705447, 0.8993062985540331, 0.10254418850808092, 0.10085673277643081, 0.10087070412955748, 0.09865500078148552, 0.09885628602633031, 0.09979255100325216, 0.8980035373933082, 0.09716264383000654, 0.9035491812402546, 0.1003267818825126, 0.9001054207554722, 0.09936585854066511, 0.900060910383337, 0.09996857243688421, 0.09695472648903616, 0.10295077212383764, 0.09797187992830696, 0.8983855685663464, 0.8920297776403536, 0.8979841819862499, 0.10084450400627333, 0.09844192841912822, 0.10133341632218022, 0.09804472454025363, 0.0969298002563728, 0.09698330888320429, 0.10041342893990873, 0.09650904552908308, 0.8999805484321051, 0.10221748887294417, 0.09653725355784624, 0.9014604719252698, 0.900389792634947, 0.09745662017765859, 0.10137751530995837, 0.1043413085251009, 0.10309501612116093, 0.8999018177120105, 0.8967458814592318, 0.1004152936694469, 0.10294607536542998, 0.09977011364475562, 0.9012664259819019, 0.099787122360734, 0.0998424505035138, 0.10048996424400768, 0.9017827930805423, 0.10038877321546774]",554,4
7,[1.0],554,3
3,"[0.10988425484587554, 0.7785844555299996, 0.11151728643052415, 0.007623777730874129]",555,3
128,[120.00756568076952],555,3
7,[1.0],555,3
6,[0.8979390757776637],555,2
129,[0.0036],555,2
5,"[0.9033325457160005, 0.8994967966290762, 0.10414573275922095, 0.09791625223207094, 0.10332038144900721, 0.10129905058009146, 0.1049090843071829, 0.9000730988464418, 0.9016995255830179, 0.9033152108827542, 0.09861647651208763, 0.9010571608652477, 0.9005276637237714, 0.9014007888105894, 0.09986289304158263, 0.09887846686088408, 0.09999811078880758, 0.09818200458990817, 0.10073988881641094, 0.09875686854730129, 0.09593653826340741, 0.09978395891710454, 0.9007126083602663, 0.10211222555694485, 0.10316229710469393, 0.09730639818654639, 0.9025168274209908, 0.1038287922012034, 0.09781828551850678, 0.09888198567957751, 0.10089232611744219, 0.10187892506060534, 0.09795852521027001, 0.9004265937557075, 0.10133954279456356, 0.8985412841633007, 0.09768476599369964, 0.09857409838667217, 0.9009003472237741, 0.10183490452453706, 0.8954837498919761, 0.09835281868708147, 0.897911856243896, 0.09464802846421094, 0.1014715177152252, 0.10066862854020225, 0.09843531639889384, 0.10293512821102559, 0.1017186726448266, 0.09774620177267389]",555,4
4,"[0.1033325457160042, 0.8994967966290762, 0.10414573275922095, 0.09791625223207094, 0.10332038144900721, 0.10129905058009146, 0.1049090843071829, 0.1000730988464482, 0.9016995255830179, 0.10331521088275439, 0.8986164765120893, 0.10105716086524837, 0.9005276637237714, 0.10140078881059629, 0.8998628930415796, 0.09887846686088408, 0.09999811078880758, 0.09818200458990817, 0.10073988881641094, 0.898756868547297, 0.8959365382634046, 0.8997839589170986, 0.10071260836027282, 0.10211222555694485, 0.10316229710469393, 0.09730639818654639, 0.10251682742099469, 0.1038287922012034, 0.09781828551850678, 0.09888198567957751, 0.9008923261174434, 0.10187892506060534, 0.09795852521027001, 0.9004265937557075, 0.9013395427945637, 0.09854128416330371, 0.09768476599369964, 0.09857409838667217, 0.10090034722377847, 0.9018349045245366, 0.8954837498919761, 0.09835281868708147, 0.09791185624390249, 0.09464802846421094, 0.901471517715227, 0.10066862854020225, 0.09843531639889384, 0.10293512821102559, 0.9017186726448208, 0.09774620177267389]",555,4
